"variable" "ht.code" "sex" "count_n_" "n_denom" "rate_strat" "year" "aggr_level"
"opr_patients" 4 "m" 231 2641619 8.74463728493776 2005 "sex"
"prevalence" 1 "f" 5523 2708132 203.94131452972 2006 "sex"
"prevalence" 2 "f" 3028 2708132 111.811388809704 2006 "sex"
"prevalence" 3 "f" 1622 2708132 59.8936831734938 2006 "sex"
"prevalence" 4 "f" 10173 2708132 375.646386512917 2006 "sex"
"prevalence" 1 "m" 4710 2650678 177.690387138687 2006 "sex"
"prevalence" 2 "m" 3308 2650678 124.798259162373 2006 "sex"
"prevalence" 3 "m" 1822 2650678 68.7371306511013 2006 "sex"
"prevalence" 4 "m" 9840 2650678 371.225776952161 2006 "sex"
"incidence" 1 "f" 285 2708132 10.5238592505831 2006 "sex"
"incidence" 2 "f" 121 2708132 4.46802445375632 2006 "sex"
"incidence" 3 "f" 62 2708132 2.28940095977596 2006 "sex"
"incidence" 4 "f" 468 2708132 17.2812846641153 2006 "sex"
"incidence" 1 "m" 249 2650678 9.39382301433822 2006 "sex"
"incidence" 2 "m" 163 2650678 6.14937008569128 2006 "sex"
"incidence" 3 "m" 74 2650678 2.79173856651015 2006 "sex"
"incidence" 4 "m" 486 2650678 18.3349316665397 2006 "sex"
"opr" 1 "f" 77 2708132 2.84328828875402 2006 "sex"
"opr" 2 "f" 69 2708132 2.54788171329906 2006 "sex"
"opr" 3 "f" 113 2708132 4.17261787830135 2006 "sex"
"opr" 4 "f" 259 2708132 9.56378788035443 2006 "sex"
"opr" 1 "m" 60 2650678 2.26357181068391 2006 "sex"
"opr" 2 "m" 88 2650678 3.3199053223364 2006 "sex"
"opr" 3 "m" 168 2650678 6.33800106991494 2006 "sex"
"opr" 4 "m" 316 2650678 11.9214782029352 2006 "sex"
"opr_patients" 1 "f" 76 2708132 2.80636246682215 2006 "sex"
"opr_patients" 2 "f" 60 2708132 2.21554931591222 2006 "sex"
"opr_patients" 3 "f" 97 2708132 3.58180472739143 2006 "sex"
"opr_patients" 4 "f" 233 2708132 8.6037165101258 2006 "sex"
"opr_patients" 1 "m" 59 2650678 2.22584561383918 2006 "sex"
"opr_patients" 2 "m" 78 2650678 2.94264335388908 2006 "sex"
"opr_patients" 3 "m" 136 2650678 5.13076277088352 2006 "sex"
"opr_patients" 4 "m" 273 2650678 10.2992517386118 2006 "sex"
"prevalence" 1 "f" 5895 2718736 216.828702750102 2007 "sex"
"prevalence" 2 "f" 3249 2718736 119.504063653109 2007 "sex"
"prevalence" 3 "f" 1709 2718736 62.8600938082991 2007 "sex"
"prevalence" 4 "f" 10853 2718736 399.19286021151 2007 "sex"
"prevalence" 1 "m" 5007 2663120 188.012556700412 2007 "sex"
"prevalence" 2 "m" 3509 2663120 131.762744450119 2007 "sex"
"prevalence" 3 "m" 1924 2663120 72.2460872961038 2007 "sex"
"prevalence" 4 "m" 10440 2663120 392.021388446634 2007 "sex"
"incidence" 1 "f" 351 2718736 12.9104113087847 2007 "sex"
"incidence" 2 "f" 146 2718736 5.37014259567681 2007 "sex"
"incidence" 3 "f" 59 2718736 2.17012611743104 2007 "sex"
"incidence" 4 "f" 556 2718736 20.4506800218925 2007 "sex"
"incidence" 1 "m" 292 2663120 10.9645828952507 2007 "sex"
"incidence" 2 "m" 143 2663120 5.36964162335907 2007 "sex"
"incidence" 3 "m" 62 2663120 2.32809636816967 2007 "sex"
"incidence" 4 "m" 497 2663120 18.6623208867794 2007 "sex"
"opr" 1 "f" 62 2718736 2.28047151323262 2007 "sex"
"opr" 2 "f" 69 2718736 2.5379441034363 2007 "sex"
"opr" 3 "f" 116 2718736 4.26668863766103 2007 "sex"
"opr" 4 "f" 247 2718736 9.08510425432995 2007 "sex"
"opr" 1 "m" 69 2663120 2.59094595812431 2007 "sex"
"opr" 2 "m" 96 2663120 3.60479437652077 2007 "sex"
"opr" 3 "m" 172 2663120 6.45858992459972 2007 "sex"
"opr" 4 "m" 337 2663120 12.6543302592448 2007 "sex"
"opr_patients" 1 "f" 61 2718736 2.24368971463209 2007 "sex"
"opr_patients" 2 "f" 65 2718736 2.3908169090342 2007 "sex"
"opr_patients" 3 "f" 103 2718736 3.78852525585419 2007 "sex"
"opr_patients" 4 "f" 229 2718736 8.42303187952048 2007 "sex"
"opr_patients" 1 "m" 68 2663120 2.55339601670221 2007 "sex"
"opr_patients" 2 "m" 80 2663120 3.00399531376731 2007 "sex"
"opr_patients" 3 "m" 140 2663120 5.25699179909279 2007 "sex"
"opr_patients" 4 "m" 288 2663120 10.8143831295623 2007 "sex"
"prevalence" 1 "f" 6255 2731642 228.983153722193 2008 "sex"
"prevalence" 2 "f" 3476 2731642 127.249471197177 2008 "sex"
"prevalence" 3 "f" 1791 2731642 65.564960562182 2008 "sex"
"prevalence" 4 "f" 11522 2731642 421.797585481553 2008 "sex"
"prevalence" 1 "m" 5316 2679628 198.385746081172 2008 "sex"
"prevalence" 2 "m" 3733 2679628 139.310381888829 2008 "sex"
"prevalence" 3 "m" 2013 2679628 75.1223677316404 2008 "sex"
"prevalence" 4 "m" 11062 2679628 412.818495701642 2008 "sex"
"incidence" 1 "f" 336 2731642 12.3002941088181 2008 "sex"
"incidence" 2 "f" 189 2731642 6.91891543621016 2008 "sex"
"incidence" 3 "f" 73 2731642 2.67238532721345 2008 "sex"
"incidence" 4 "f" 598 2731642 21.8915948722417 2008 "sex"
"incidence" 1 "m" 333 2679628 12.4270980897348 2008 "sex"
"incidence" 2 "m" 176 2679628 6.56807586724724 2008 "sex"
"incidence" 3 "m" 80 2679628 2.98548903056693 2008 "sex"
"incidence" 4 "m" 589 2679628 21.980662987549 2008 "sex"
"opr" 1 "f" 79 2731642 2.89203343629949 2008 "sex"
"opr" 2 "f" 68 2731642 2.48934523630842 2008 "sex"
"opr" 3 "f" 124 2731642 4.53939425444476 2008 "sex"
"opr" 4 "f" 271 2731642 9.92077292705267 2008 "sex"
"opr" 1 "m" 65 2679628 2.42570983733563 2008 "sex"
"opr" 2 "m" 90 2679628 3.3586751593878 2008 "sex"
"opr" 3 "m" 147 2679628 5.48583609366673 2008 "sex"
"opr" 4 "m" 302 2679628 11.2702210903902 2008 "sex"
"opr_patients" 1 "f" 79 2731642 2.89203343629949 2008 "sex"
"opr_patients" 2 "f" 62 2731642 2.26969712722238 2008 "sex"
"opr_patients" 3 "f" 113 2731642 4.13670605445369 2008 "sex"
"opr_patients" 4 "f" 254 2731642 9.29843661797556 2008 "sex"
"opr_patients" 1 "m" 64 2679628 2.38839122445354 2008 "sex"
"opr_patients" 2 "m" 80 2679628 2.98548903056693 2008 "sex"
"opr_patients" 3 "m" 129 2679628 4.81410106178917 2008 "sex"
"opr_patients" 4 "m" 273 2679628 10.1879813168096 2008 "sex"
"prevalence" 1 "f" 6625 2747705 241.110308421028 2009 "sex"
"prevalence" 2 "f" 3699 2747705 134.621438618775 2009 "sex"
"prevalence" 3 "f" 1915 2747705 69.6945268869839 2009 "sex"
"prevalence" 4 "f" 12239 2747705 445.426273926786 2009 "sex"
"prevalence" 1 "m" 5590 2698244 207.171775421348 2009 "sex"
"prevalence" 2 "m" 3970 2698244 147.132727803712 2009 "sex"
"prevalence" 3 "m" 2117 2698244 78.4584344484783 2009 "sex"
"prevalence" 4 "m" 11677 2698244 432.762937673539 2009 "sex"
"incidence" 1 "f" 370 2747705 13.4657832627593 2009 "sex"
"incidence" 2 "f" 170 2747705 6.18698149910562 2009 "sex"
"incidence" 3 "f" 83 2747705 3.02070273191627 2009 "sex"
"incidence" 4 "f" 623 2747705 22.6734674937812 2009 "sex"
"incidence" 1 "m" 337 2698244 12.4896043500884 2009 "sex"
"incidence" 2 "m" 186 2698244 6.8933721338767 2009 "sex"
"incidence" 3 "m" 75 2698244 2.77958553785351 2009 "sex"
"incidence" 4 "m" 598 2698244 22.1625620218186 2009 "sex"
"opr" 1 "f" 99 2747705 3.60300687300857 2009 "sex"
"opr" 2 "f" 82 2747705 2.984308723098 2009 "sex"
"opr" 3 "f" 99 2747705 3.60300687300857 2009 "sex"
"opr" 4 "f" 280 2747705 10.1903224691151 2009 "sex"
"opr" 1 "m" 70 2698244 2.59427983532994 2009 "sex"
"opr" 2 "m" 98 2698244 3.63199176946192 2009 "sex"
"opr" 3 "m" 141 2698244 5.22562081116459 2009 "sex"
"opr" 4 "m" 309 2698244 11.4518924159565 2009 "sex"
"opr_patients" 1 "f" 97 2747705 3.53021885537203 2009 "sex"
"opr_patients" 2 "f" 71 2747705 2.58397462609705 2009 "sex"
"opr_patients" 3 "f" 85 2747705 3.09349074955281 2009 "sex"
"opr_patients" 4 "f" 253 2747705 9.20768423102189 2009 "sex"
"opr_patients" 1 "m" 67 2698244 2.4830964138158 2009 "sex"
"opr_patients" 2 "m" 88 2698244 3.26138036441478 2009 "sex"
"opr_patients" 3 "m" 126 2698244 4.66970370359389 2009 "sex"
"opr_patients" 4 "m" 281 2698244 10.4141804818245 2009 "sex"
"prevalence" 1 "f" 7020 2760644 254.288492105465 2010 "sex"
"prevalence" 2 "f" 3937 2760644 142.611651484219 2010 "sex"
"prevalence" 3 "f" 2015 2760644 72.9902153265687 2010 "sex"
"prevalence" 4 "f" 12972 2760644 469.890358916253 2010 "sex"
"prevalence" 1 "m" 5985 2710818 220.782066520143 2010 "sex"
"prevalence" 2 "m" 4202 2710818 155.008561991251 2010 "sex"
"prevalence" 3 "m" 2213 2710818 81.6358752229032 2010 "sex"
"prevalence" 4 "m" 12400 2710818 457.426503734297 2010 "sex"
"incidence" 1 "f" 368 2760644 13.3302229479788 2010 "sex"
"incidence" 2 "f" 182 2760644 6.59266461014169 2010 "sex"
"incidence" 3 "f" 72 2760644 2.60808709851759 2010 "sex"
"incidence" 4 "f" 622 2760644 22.5309746566381 2010 "sex"
"incidence" 1 "m" 339 2710818 12.5054503843489 2010 "sex"
"incidence" 2 "m" 182 2710818 6.71384061932598 2010 "sex"
"incidence" 3 "m" 89 2710818 3.28314184131875 2010 "sex"
"incidence" 4 "m" 610 2710818 22.5024328449937 2010 "sex"
"opr" 1 "f" 81 2760644 2.93409798583229 2010 "sex"
"opr" 2 "f" 50 2760644 1.81117159619277 2010 "sex"
"opr" 3 "f" 110 2760644 3.9845775116241 2010 "sex"
"opr" 4 "f" 241 2760644 8.72984709364916 2010 "sex"
"opr" 1 "m" 80 2710818 2.95113873376966 2010 "sex"
"opr" 2 "m" 98 2710818 3.61514494886783 2010 "sex"
"opr" 3 "m" 139 2710818 5.12760354992478 2010 "sex"
"opr" 4 "m" 317 2710818 11.6938872325623 2010 "sex"
"opr_patients" 1 "f" 80 2760644 2.89787455390844 2010 "sex"
"opr_patients" 2 "f" 48 2760644 1.73872473234506 2010 "sex"
"opr_patients" 3 "f" 91 2760644 3.29633230507085 2010 "sex"
"opr_patients" 4 "f" 219 2760644 7.93293159132434 2010 "sex"
"opr_patients" 1 "m" 75 2710818 2.76669256290906 2010 "sex"
"opr_patients" 2 "m" 87 2710818 3.2093633729745 2010 "sex"
"opr_patients" 3 "m" 118 2710818 4.35292963231025 2010 "sex"
"opr_patients" 4 "m" 280 2710818 10.3289855681938 2010 "sex"
"prevalence" 1 "f" 7423 2772854 267.702518776683 2011 "sex"
"prevalence" 2 "f" 4156 2772854 149.881674260527 2011 "sex"
"prevalence" 3 "f" 2118 2772854 76.383394149133 2011 "sex"
"prevalence" 4 "f" 13697 2772854 493.967587186343 2011 "sex"
"prevalence" 1 "m" 6360 2723930 233.486176223324 2011 "sex"
"prevalence" 2 "m" 4453 2723930 163.477035019255 2011 "sex"
"prevalence" 3 "m" 2308 2723930 84.7305180382756 2011 "sex"
"prevalence" 4 "m" 13121 2723930 481.693729280855 2011 "sex"
"incidence" 1 "f" 333 2772854 12.0092871820875 2011 "sex"
"incidence" 2 "f" 174 2772854 6.27512303208175 2011 "sex"
"incidence" 3 "f" 77 2772854 2.77692226132353 2011 "sex"
"incidence" 4 "f" 584 2772854 21.0613324754928 2011 "sex"
"incidence" 1 "m" 353 2723930 12.9592170136531 2011 "sex"
"incidence" 2 "m" 179 2723930 6.57138766414702 2011 "sex"
"incidence" 3 "m" 96 2723930 3.52431964110678 2011 "sex"
"incidence" 4 "m" 628 2723930 23.0549243189069 2011 "sex"
"opr" 1 "f" 99 2772854 3.57032862170168 2011 "sex"
"opr" 2 "f" 66 2772854 2.38021908113446 2011 "sex"
"opr" 3 "f" 114 2772854 4.1112875037777 2011 "sex"
"opr" 4 "f" 279 2772854 10.0618352066138 2011 "sex"
"opr" 1 "m" 81 2723930 2.97364469718385 2011 "sex"
"opr" 2 "m" 122 2723930 4.47882287723987 2011 "sex"
"opr" 3 "m" 106 2723930 3.89143627038874 2011 "sex"
"opr" 4 "m" 309 2723930 11.3439038448125 2011 "sex"
"opr_patients" 1 "f" 93 2772854 3.35394506887128 2011 "sex"
"opr_patients" 2 "f" 63 2772854 2.27202730471925 2011 "sex"
"opr_patients" 3 "f" 89 2772854 3.20968936698434 2011 "sex"
"opr_patients" 4 "f" 245 2772854 8.83566174057487 2011 "sex"
"opr_patients" 1 "m" 76 2723930 2.79008638254287 2011 "sex"
"opr_patients" 2 "m" 102 2723930 3.74458961867596 2011 "sex"
"opr_patients" 3 "m" 100 2723930 3.67116629281957 2011 "sex"
"opr_patients" 4 "m" 278 2723930 10.2058422940384 2011 "sex"
"prevalence" 1 "f" 7844 2784565 281.695704715099 2012 "sex"
"prevalence" 2 "f" 4428 2784565 159.019451871298 2012 "sex"
"prevalence" 3 "f" 2235 2784565 80.2638832277214 2012 "sex"
"prevalence" 4 "f" 14507 2784565 520.979039814118 2012 "sex"
"prevalence" 1 "m" 6766 2736558 247.244896691391 2012 "sex"
"prevalence" 2 "m" 4715 2736558 172.296731879975 2012 "sex"
"prevalence" 3 "m" 2427 2736558 88.6880526559276 2012 "sex"
"prevalence" 4 "m" 13908 2736558 508.229681227294 2012 "sex"
"incidence" 1 "f" 337 2784565 12.1024289251643 2012 "sex"
"incidence" 2 "f" 192 2784565 6.89515238466331 2012 "sex"
"incidence" 3 "f" 77 2784565 2.76524340426602 2012 "sex"
"incidence" 4 "f" 606 2784565 21.7628247140936 2012 "sex"
"incidence" 1 "m" 348 2736558 12.716704707154 2012 "sex"
"incidence" 2 "m" 162 2736558 5.91984529470963 2012 "sex"
"incidence" 3 "m" 93 2736558 3.3984297062222 2012 "sex"
"incidence" 4 "m" 603 2736558 22.0349797080858 2012 "sex"
"opr" 1 "f" 95 2784565 3.4116639403282 2012 "sex"
"opr" 2 "f" 72 2784565 2.58568214424874 2012 "sex"
"opr" 3 "f" 98 2784565 3.51940069633857 2012 "sex"
"opr" 4 "f" 265 2784565 9.51674678091551 2012 "sex"
"opr" 1 "m" 81 2736558 2.95992264735482 2012 "sex"
"opr" 2 "m" 103 2736558 3.76385225527835 2012 "sex"
"opr" 3 "m" 147 2736558 5.37171147112541 2012 "sex"
"opr" 4 "m" 331 2736558 12.0954863737586 2012 "sex"
"opr_patients" 1 "f" 93 2784565 3.33983943632129 2012 "sex"
"opr_patients" 2 "f" 61 2784565 2.19064737221074 2012 "sex"
"opr_patients" 3 "f" 83 2784565 2.98071691628675 2012 "sex"
"opr_patients" 4 "f" 237 2784565 8.51120372481878 2012 "sex"
"opr_patients" 1 "m" 78 2736558 2.85029588263797 2012 "sex"
"opr_patients" 2 "m" 88 2736558 3.21571843169412 2012 "sex"
"opr_patients" 3 "m" 132 2736558 4.82357764754118 2012 "sex"
"opr_patients" 4 "m" 298 2736558 10.8895919618733 2012 "sex"
"prevalence" 1 "f" 8215 2795474 293.867873569921 2013 "sex"
"prevalence" 2 "f" 4695 2795474 167.950050689078 2013 "sex"
"prevalence" 3 "f" 2325 2795474 83.1701528971473 2013 "sex"
"prevalence" 4 "f" 15235 2795474 544.988077156146 2013 "sex"
"prevalence" 1 "m" 7144 2748815 259.893808786695 2013 "sex"
"prevalence" 2 "m" 4969 2748815 180.768804011911 2013 "sex"
"prevalence" 3 "m" 2536 2748815 92.257936601772 2013 "sex"
"prevalence" 4 "m" 14649 2748815 532.920549400378 2013 "sex"
"incidence" 1 "f" 316 2795474 11.3039863722574 2013 "sex"
"incidence" 2 "f" 175 2795474 6.26011903526915 2013 "sex"
"incidence" 3 "f" 58 2795474 2.07478230883206 2013 "sex"
"incidence" 4 "f" 549 2795474 19.6388877163587 2013 "sex"
"incidence" 1 "m" 292 2748815 10.6227592617182 2013 "sex"
"incidence" 2 "m" 164 2748815 5.96620725658147 2013 "sex"
"incidence" 3 "m" 87 2748815 3.16500019099139 2013 "sex"
"incidence" 4 "m" 543 2748815 19.7539667092911 2013 "sex"
"opr" 1 "f" 82 2795474 2.93331291938326 2013 "sex"
"opr" 2 "f" 86 2795474 3.07640135447513 2013 "sex"
"opr" 3 "f" 88 2795474 3.14794557202106 2013 "sex"
"opr" 4 "f" 256 2795474 9.15765984587945 2013 "sex"
"opr" 1 "m" 95 2748815 3.45603469131244 2013 "sex"
"opr" 2 "m" 122 2748815 4.43827612989597 2013 "sex"
"opr" 3 "m" 150 2748815 5.45689688101964 2013 "sex"
"opr" 4 "m" 367 2748815 13.3512077022281 2013 "sex"
"opr_patients" 1 "f" 80 2795474 2.86176870183733 2013 "sex"
"opr_patients" 2 "f" 73 2795474 2.61136394042656 2013 "sex"
"opr_patients" 3 "f" 73 2795474 2.61136394042656 2013 "sex"
"opr_patients" 4 "f" 226 2795474 8.08449658269045 2013 "sex"
"opr_patients" 1 "m" 83 2748815 3.01948294083087 2013 "sex"
"opr_patients" 2 "m" 108 2748815 3.92896575433414 2013 "sex"
"opr_patients" 3 "m" 137 2748815 4.98396581799794 2013 "sex"
"opr_patients" 4 "m" 328 2748815 11.9324145131629 2013 "sex"
"prevalence" 1 "f" 8565 2807509 305.074712138055 2014 "sex"
"prevalence" 2 "f" 4953 2807509 176.419737211884 2014 "sex"
"prevalence" 3 "f" 2424 2807509 86.339883505271 2014 "sex"
"prevalence" 4 "f" 15942 2807509 567.834332855211 2014 "sex"
"prevalence" 1 "m" 7557 2763490 273.458561456709 2014 "sex"
"prevalence" 2 "m" 5294 2763490 191.569356140243 2014 "sex"
"prevalence" 3 "m" 2654 2763490 96.03798095886 2014 "sex"
"prevalence" 4 "m" 15505 2763490 561.065898555812 2014 "sex"
"incidence" 1 "f" 350 2807509 12.4665673378073 2014 "sex"
"incidence" 2 "f" 200 2807509 7.12375276446131 2014 "sex"
"incidence" 3 "f" 70 2807509 2.49331346756146 2014 "sex"
"incidence" 4 "f" 620 2807509 22.0836335698301 2014 "sex"
"incidence" 1 "m" 321 2763490 11.6157467550091 2014 "sex"
"incidence" 2 "m" 196 2763490 7.09248088467843 2014 "sex"
"incidence" 3 "m" 90 2763490 3.25675142663806 2014 "sex"
"incidence" 4 "m" 607 2763490 21.9649790663256 2014 "sex"
"opr" 1 "f" 82 2807509 2.92073863342914 2014 "sex"
"opr" 2 "f" 93 2807509 3.31254503547451 2014 "sex"
"opr" 3 "f" 84 2807509 2.99197616107375 2014 "sex"
"opr" 4 "f" 259 2807509 9.22525982997739 2014 "sex"
"opr" 1 "m" 86 2763490 3.11200691878748 2014 "sex"
"opr" 2 "m" 136 2763490 4.92131326691973 2014 "sex"
"opr" 3 "m" 131 2763490 4.7403826321065 2014 "sex"
"opr" 4 "m" 353 2763490 12.7737028178137 2014 "sex"
"opr_patients" 1 "f" 79 2807509 2.81388234196222 2014 "sex"
"opr_patients" 2 "f" 76 2807509 2.7070260504953 2014 "sex"
"opr_patients" 3 "f" 73 2807509 2.60016975902838 2014 "sex"
"opr_patients" 4 "f" 228 2807509 8.12107815148589 2014 "sex"
"opr_patients" 1 "m" 81 2763490 2.93107628397425 2014 "sex"
"opr_patients" 2 "m" 125 2763490 4.52326587033063 2014 "sex"
"opr_patients" 3 "m" 103 2763490 3.72717107715244 2014 "sex"
"opr_patients" 4 "m" 309 2763490 11.1815132314573 2014 "sex"
"prevalence" 1 "f" 8973 2820897 318.090309571743 2015 "sex"
"prevalence" 2 "f" 5252 2820897 186.181913058151 2015 "sex"
"prevalence" 3 "f" 2505 2820897 88.8015407864945 2015 "sex"
"prevalence" 4 "f" 16730 2820897 593.073763416388 2015 "sex"
"prevalence" 1 "m" 7907 2781628 284.257995677352 2015 "sex"
"prevalence" 2 "m" 5643 2781628 202.86681037148 2015 "sex"
"prevalence" 3 "m" 2763 2781628 99.330320229736 2015 "sex"
"prevalence" 4 "m" 16313 2781628 586.455126278568 2015 "sex"
"incidence" 1 "f" 379 2820897 13.4354426978369 2015 "sex"
"incidence" 2 "f" 196 2820897 6.94814450864388 2015 "sex"
"incidence" 3 "f" 86 2820897 3.04867565175191 2015 "sex"
"incidence" 4 "f" 661 2820897 23.4322628582327 2015 "sex"
"incidence" 1 "m" 329 2781628 11.8276059918868 2015 "sex"
"incidence" 2 "m" 248 2781628 8.91564220665021 2015 "sex"
"incidence" 3 "m" 79 2781628 2.84006344486035 2015 "sex"
"incidence" 4 "m" 656 2781628 23.5833116433973 2015 "sex"
"opr" 1 "f" 91 2820897 3.22592423615609 2015 "sex"
"opr" 2 "f" 88 2820897 3.11957508551358 2015 "sex"
"opr" 3 "f" 107 2820897 3.79311970624947 2015 "sex"
"opr" 4 "f" 286 2820897 10.1386190279191 2015 "sex"
"opr" 1 "m" 77 2781628 2.76816310448414 2015 "sex"
"opr" 2 "m" 142 2781628 5.10492416671101 2015 "sex"
"opr" 3 "m" 161 2781628 5.78797740028501 2015 "sex"
"opr" 4 "m" 380 2781628 13.6610646714802 2015 "sex"
"opr_patients" 1 "f" 88 2820897 3.11957508551358 2015 "sex"
"opr_patients" 2 "f" 85 2820897 3.01322593487107 2015 "sex"
"opr_patients" 3 "f" 82 2820897 2.90687678422856 2015 "sex"
"opr_patients" 4 "f" 255 2820897 9.03967780461321 2015 "sex"
"opr_patients" 1 "m" 75 2781628 2.69626276410793 2015 "sex"
"opr_patients" 2 "m" 128 2781628 4.60162178407753 2015 "sex"
"opr_patients" 3 "m" 108 2781628 3.88261838031541 2015 "sex"
"opr_patients" 4 "m" 311 2781628 11.1805029285009 2015 "sex"
"prevalence" 1 "f" 9369 2840762 329.805876029037 2016 "sex"
"prevalence" 2 "f" 5562 2840762 195.792537354414 2016 "sex"
"prevalence" 3 "f" 2612 2840762 91.9471606561901 2016 "sex"
"prevalence" 4 "f" 17543 2840762 617.545574039641 2016 "sex"
"prevalence" 1 "m" 8269 2807811 294.499879087303 2016 "sex"
"prevalence" 2 "m" 6071 2807811 216.218256855607 2016 "sex"
"prevalence" 3 "m" 2873 2807811 102.32170185244 2016 "sex"
"prevalence" 4 "m" 17213 2807811 613.03983779535 2016 "sex"
"incidence" 1 "f" 364 2840762 12.8134634298825 2016 "sex"
"incidence" 2 "f" 167 2840762 5.87870437579776 2016 "sex"
"incidence" 3 "f" 62 2840762 2.18251300179318 2016 "sex"
"incidence" 4 "f" 593 2840762 20.8746808074735 2016 "sex"
"incidence" 1 "m" 353 2807811 12.5720712683297 2016 "sex"
"incidence" 2 "m" 211 2807811 7.51475081478062 2016 "sex"
"incidence" 3 "m" 63 2807811 2.24374076460275 2016 "sex"
"incidence" 4 "m" 627 2807811 22.330562847713 2016 "sex"
"opr" 1 "f" 95 2840762 3.34417314790891 2016 "sex"
"opr" 2 "f" 94 2840762 3.30897132529934 2016 "sex"
